Key;Updated;Created;Name;Arbeitsplatz;Kassentyp;NL Number;Betriebsstelle;Hostname;IP-Adresse;Modell;Seriennummer;Betriebssystem;Prozessor;Installationsdatum;Lifecycle Status;1st-Level-Service-Unit;2nd-Level-Service-Unit;External-Service-Provider;Kommentar;SCO/Bargeldabwicklung
CIOS-234006;2023-06-29T10:25:39.168Z;2023-06-20T17:24:18.023Z;PC - Kasse 05 - DE0877CPOS20005;CIOS-215228;CIOS-209249;CIOS-63984;CIOS-209257;DE0877CPOS20005;10.253.87.105;CIOS-209269;SN - PC - Kasse 05 - DE0877CPOS20005;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234007;2023-06-29T10:25:39.172Z;2023-06-20T17:24:18.050Z;PC - Kasse 05 - DE0879CPOS20005;CIOS-215228;CIOS-209249;CIOS-63919;CIOS-209257;DE0879CPOS20005;10.253.79.105;CIOS-209269;SN - PC - Kasse 05 - DE0879CPOS20005;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234008;2023-06-29T10:25:39.210Z;2023-06-20T17:24:18.075Z;PC - Kasse 05 - DE0890CPOS20005;CIOS-215228;CIOS-209249;CIOS-63778;CIOS-209257;DE0890CPOS20005;10.250.162.105;CIOS-209269;SN - PC - Kasse 05 - DE0890CPOS20005;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;Belegkasse in der Schnellkassenzone;
CIOS-234009;2023-06-29T10:25:39.207Z;2023-06-20T17:24:18.101Z;PC - Kasse 05 - DE0892CPOS20005;CIOS-215228;CIOS-209249;CIOS-63758;CIOS-209257;DE0892CPOS20005;10.250.170.105;CIOS-209269;SN - PC - Kasse 05 - DE0892CPOS20005;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234010;2023-06-29T10:25:39.249Z;2023-06-20T17:24:18.128Z;PC - Kasse 05 - DE0898CPOS20005;CIOS-215228;CIOS-209250;CIOS-204568;CIOS-209257;DE0898CPOS20005;10.253.98.105;CIOS-209267;SN - PC - Kasse 05 - DE0898CPOS20005;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234011;2023-06-29T10:25:39.247Z;2023-06-20T17:24:18.153Z;PC - Kasse 05 - LU0930COSC20005;CIOS-215228;CIOS-209249;CIOS-63790;CIOS-209257;LU0930COSC20005;10.52.4.155;CIOS-209268;SN - PC - Kasse 05 - LU0930COSC20005;CIOS-209266;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234012;2023-11-14T10:57:17.613Z;2023-06-20T17:24:18.179Z;PC - Kasse 06 - DE0400CPOS20006;CIOS-215229;CIOS-209249;CIOS-190015;CIOS-209255;DE0400CPOS20006;10.253.92.106;CIOS-209267;8CN33806XD;CIOS-209262;CIOS-209274;14.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234013;2023-12-21T07:38:47.550Z;2023-06-20T17:24:18.205Z;PC - Kasse 06 - DE0406CPOS20006;CIOS-215229;CIOS-209250;CIOS-63943;CIOS-209257;DE0406CPOS20006;10.253.156.106;CIOS-209267;SN - PC - Kasse 06 - DE0406CPOS20006;CIOS-209262;CIOS-209274;20.12.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234014;2023-06-29T10:25:39.337Z;2023-06-20T17:24:18.230Z;PC - Kasse 06 - DE0485CPOS20006;CIOS-215229;CIOS-209250;CIOS-63844;CIOS-209257;DE0485CPOS20006;10.253.8.106;CIOS-209269;SN - PC - Kasse 06 - DE0485CPOS20006;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234015;2023-06-29T10:25:39.419Z;2023-06-20T17:24:18.256Z;PC - Kasse 06 - DE0498CPOS20006;CIOS-215229;CIOS-209250;CIOS-63841;CIOS-209257;DE0498CPOS20006;10.253.0.106;CIOS-209269;SN - PC - Kasse 06 - DE0498CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234016;2023-06-29T10:25:39.340Z;2023-06-20T17:24:18.279Z;PC - Kasse 06 - DE0507CPOS20006;CIOS-215229;CIOS-209250;CIOS-63828;CIOS-209257;DE0507CPOS20006;10.250.212.106;CIOS-209269;SN - PC - Kasse 06 - DE0507CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234017;2023-11-29T14:40:26.210Z;2023-06-20T17:24:18.307Z;PC - Kasse 06 - DE0520CPOS20006;CIOS-215229;CIOS-209249;CIOS-63922;CIOS-209257;DE0520CPOS20006;10.250.101.106;CIOS-209267;8CN3410F23;CIOS-209262;CIOS-209274;22.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234018;2023-12-08T14:07:43.006Z;2023-06-20T17:24:18.328Z;PC - Kasse 06 - DE0525CPOS20006;CIOS-215229;CIOS-209250;CIOS-63856;CIOS-209257;DE0525CPOS20006;10.253.36.106;CIOS-209267;8CN3410DQB;CIOS-209262;CIOS-209274;22.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234019;2024-01-12T09:54:48.794Z;2023-06-20T17:24:18.358Z;PC - Kasse 06 - DE0530CPOS20006;CIOS-215229;CIOS-209249;CIOS-63947;CIOS-209259;DE0530CPOS20006;10.250.21.106;CIOS-209269;SN - PC - Kasse 06 - DE0530CPOS20006;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234020;2023-06-29T10:25:39.420Z;2023-06-20T17:24:18.376Z;PC - Kasse 06 - DE0531CPOS20006;CIOS-215229;CIOS-209250;CIOS-63968;CIOS-209257;DE0531CPOS20006;10.250.37.106;CIOS-209269;SN - PC - Kasse 06 - DE0531CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234021;2023-12-08T07:20:32.322Z;2023-06-20T17:24:18.409Z;PC - Kasse 06 - DE0534CPOS20006;CIOS-215229;CIOS-209249;CIOS-63893;CIOS-209259;DE0534CPOS20006;10.253.88.106;CIOS-209269;SN - PC - Kasse 06 - DE0534CPOS20006;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234022;2023-11-10T09:17:56.145Z;2023-06-20T17:24:18.425Z;PC - Kasse 06 - DE0537CPOS20006;CIOS-215229;CIOS-209249;CIOS-63749;CIOS-209256;DE0537CPOS20006;10.250.28.106;CIOS-209267;8N3360G81;CIOS-209262;CIOS-209274;08.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234023;2024-02-27T10:58:42.908Z;2023-06-20T17:24:18.459Z;PC - Kasse 06 - DE0878CPOS20006;CIOS-215229;CIOS-209250;CIOS-242478;CIOS-209257;DE0878CPOS20006;10.253.78.106;CIOS-209267;8CN32902MG;CIOS-209262;CIOS-209274;;8;CIOS-181;CIOS-99643;CIOS-220770;Mobile Kasse 6 aus NL 539 wird fÃ¼r NeuerÃ¶ffnung an NL 878 verliehen und wird dort als mobile Kasse 6 eingesetzt. (27.02.2024);
CIOS-234024;2024-01-16T14:35:27.063Z;2023-06-20T17:24:18.475Z;PC - Kasse 06 - DE0547CPOS20006;CIOS-215229;CIOS-209249;CIOS-63996;CIOS-209256;DE0547CPOS20006;10.253.212.106;CIOS-209267;8CN35002MM;CIOS-209262;CIOS-209274;16.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234025;2023-11-10T10:24:03.509Z;2023-06-20T17:24:18.510Z;PC - Kasse 06 - DE0548CPOS20006;CIOS-215229;CIOS-209250;CIOS-63820;CIOS-209257;DE0548CPOS20006;10.250.200.106;CIOS-209267;8CN3360D8M;CIOS-209262;CIOS-209274;12.10.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234026;2024-02-13T13:57:14.313Z;2023-06-20T17:24:18.524Z;PC - Kasse 06 - DE0553CPOS20006;CIOS-215229;CIOS-209250;CIOS-63975;CIOS-209257;DE0553CPOS20006;10.250.120.106;CIOS-209267;SN - PC - Kasse 06 - DE0553CPOS20006;CIOS-209262;CIOS-209274;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234027;2023-11-03T14:29:36.195Z;2023-06-20T17:24:18.561Z;PC - Kasse 06 - DE0555CPOS20006;CIOS-215229;CIOS-209250;CIOS-63881;CIOS-209257;DE0555CPOS20006;10.253.80.106;CIOS-209267;8CN3360GHR;CIOS-209262;CIOS-209274;19.10.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234028;2023-06-29T10:25:39.628Z;2023-06-20T17:24:18.574Z;PC - Kasse 06 - DE0557CPOS20006;CIOS-215229;CIOS-209250;CIOS-63908;CIOS-209257;DE0557CPOS20006;10.253.104.106;CIOS-209269;SN - PC - Kasse 06 - DE0557CPOS20006;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234029;2023-11-03T14:45:02.917Z;2023-06-20T17:24:18.614Z;PC - Kasse 06 - DE0558CPOS20006;CIOS-215229;CIOS-209250;CIOS-64002;CIOS-209257;DE0558CPOS20006;10.253.236.106;CIOS-209269;SN - PC - Kasse 06 - DE0558CPOS20006;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234030;2023-06-29T10:25:39.684Z;2023-06-20T17:24:18.624Z;PC - Kasse 06 - DE0560CPOS20006;CIOS-215229;CIOS-209250;CIOS-63840;CIOS-209257;DE0560CPOS20006;10.250.244.106;CIOS-209269;SN - PC - Kasse 06 - DE0560CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234031;2023-11-13T14:56:02.922Z;2023-06-20T17:24:18.664Z;PC - Kasse 06 - DE0563CPOS20006;CIOS-215229;CIOS-209250;CIOS-241956;CIOS-209257;DE0563CPOS20006;10.253.208.106;CIOS-209269;SN - PC - Kasse 06 - DE0563CPOS20006;CIOS-209262;;;10;CIOS-181;CIOS-99643;CIOS-220770;Leihkasse fuer Abverkauf;
CIOS-234032;2023-06-29T10:25:39.686Z;2023-06-20T17:24:18.672Z;PC - Kasse 06 - DE0566CPOS20006;CIOS-215229;CIOS-209249;CIOS-63803;CIOS-209257;DE0566CPOS20006;10.250.156.106;CIOS-209269;SN - PC - Kasse 06 - DE0566CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234033;2023-06-29T10:25:39.734Z;2023-06-20T17:24:18.718Z;PC - Kasse 06 - DE0569CPOS20006;CIOS-215229;CIOS-209249;CIOS-63813;CIOS-209257;DE0569CPOS20006;10.250.184.106;CIOS-209269;SN - PC - Kasse 06 - DE0569CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234034;2023-11-03T14:47:37.963Z;2023-06-20T17:24:18.721Z;PC - Kasse 06 - DE0572CPOS20006;CIOS-215229;CIOS-209250;CIOS-63949;CIOS-209257;DE0572CPOS20006;10.253.164.106;CIOS-209269;SN - PC - Kasse 06 - DE0572CPOS20006;CIOS-209262;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234035;2023-11-03T15:09:02.711Z;2023-06-20T17:24:18.768Z;PC - Kasse 06 - DE0573CPOS20006;CIOS-215229;CIOS-209249;CIOS-63798;CIOS-209257;DE0573CPOS20006;10.253.240.106;CIOS-209267;8CN3360FYS;CIOS-209262;CIOS-209274;11.10.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234036;2023-06-29T10:25:39.797Z;2023-06-20T17:24:18.769Z;PC - Kasse 06 - DE0574CPOS20006;CIOS-215229;CIOS-209249;CIOS-63793;CIOS-209257;DE0574CPOS20006;10.250.132.106;CIOS-209269;SN - PC - Kasse 06 - DE0574CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234037;2023-06-29T10:25:39.827Z;2023-06-20T17:24:18.820Z;PC - Kasse 06 - DE0575CPOS20006;CIOS-215229;CIOS-209250;CIOS-63907;CIOS-209257;DE0575CPOS20006;10.250.148.106;CIOS-209269;SN - PC - Kasse 06 - DE0575CPOS20006;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234038;2024-01-31T13:23:40.798Z;2023-06-20T17:24:18.821Z;PC - Kasse 06 - DE0577CPOS20006;CIOS-215229;CIOS-209250;CIOS-63773;CIOS-209257;DE0577CPOS20006;10.250.38.106;CIOS-209267;SN - PC - Kasse 06 - DE0577CPOS20006;CIOS-209262;CIOS-209274;30.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234039;2023-06-29T10:25:39.865Z;2023-06-20T17:24:18.874Z;PC - Kasse 06 - DE0578CPOS20006;CIOS-215229;CIOS-209249;CIOS-63765;CIOS-209257;DE0578CPOS20006;10.253.232.106;CIOS-209269;SN - PC - Kasse 06 - DE0578CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234040;2023-06-29T10:25:39.880Z;2023-06-20T17:24:18.876Z;PC - Kasse 06 - DE0579CPOS20006;CIOS-215229;CIOS-209250;CIOS-63805;CIOS-209257;DE0579CPOS20006;10.253.228.106;CIOS-209269;SN - PC - Kasse 06 - DE0579CPOS20006;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234041;2023-12-08T08:52:10.608Z;2023-06-20T17:24:18.926Z;PC - Kasse 06 - DE0580CPOS20006;CIOS-215229;CIOS-209250;CIOS-63736;CIOS-209257;DE0580CPOS20006;10.250.8.106;CIOS-209267;8CN3460J36;CIOS-209262;CIOS-209274;07.12.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234042;2023-06-29T10:25:39.920Z;2023-06-20T17:24:18.928Z;PC - Kasse 06 - DE0583CPOS20006;CIOS-215229;CIOS-209249;CIOS-63906;CIOS-209256;DE0583CPOS20006;10.253.100.106;CIOS-209269;SN - PC - Kasse 06 - DE0583CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234043;2024-01-29T14:32:07.453Z;2023-06-20T17:24:18.978Z;PC - Kasse 06 - DE0585CPOS20006;CIOS-215229;CIOS-209249;CIOS-63796;CIOS-209259;DE0585CPOS20006;10.250.140.106;CIOS-209269;SN - PC - Kasse 06 - DE0585CPOS20006;CIOS-209262;CIOS-209274;;8;CIOS-181;CIOS-99643;CIOS-220770;Standort KIC;
CIOS-234044;2024-01-17T13:48:42.904Z;2023-06-20T17:24:18.980Z;PC - Kasse 06 - DE0587CPOS20006;CIOS-215229;CIOS-209249;CIOS-63948;CIOS-209257;DE0587CPOS20006;10.253.200.106;CIOS-209267;8CN34607HT;CIOS-209262;CIOS-209274;17.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234045;2023-12-20T16:10:37.148Z;2023-06-20T17:24:19.030Z;PC - Kasse 06 - DE0589CPOS20006;CIOS-215229;CIOS-209249;CIOS-63812;CIOS-209257;DE0589CPOS20006;10.250.4.106;CIOS-209267;8CN34607G2;CIOS-209262;CIOS-209274;20.12.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234046;2024-02-14T12:09:04.511Z;2023-06-20T17:24:19.031Z;PC - Kasse 06 - DE0590CPOS20006;CIOS-215229;CIOS-209249;CIOS-63941;CIOS-209256;DE0590CPOS20006;10.253.160.106;CIOS-209267;8CN34609QZ;CIOS-209263;CIOS-209274;14.02.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234047;2023-06-29T10:25:40.040Z;2023-06-20T17:24:19.082Z;PC - Kasse 06 - DE0591CPOS20006;CIOS-215229;CIOS-209250;CIOS-63814;CIOS-209257;DE0591CPOS20006;10.253.248.106;CIOS-209269;SN - PC - Kasse 06 - DE0591CPOS20006;CIOS-209263;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234048;2024-01-18T10:28:40.380Z;2023-06-20T17:24:19.082Z;PC - Kasse 06 - DE0594CPOS20006;CIOS-215229;CIOS-209250;CIOS-63889;CIOS-209257;DE0594CPOS20006;10.250.7.106;CIOS-209267;SN - PC - Kasse 06 - DE0594CPOS20006;CIOS-209262;CIOS-209274;18.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234049;2023-06-29T10:25:40.114Z;2023-06-20T17:24:19.133Z;PC - Kasse 06 - DE0595CPOS20006;CIOS-215229;CIOS-209250;CIOS-63837;CIOS-209261;DE0595CPOS20006;10.250.5.106;CIOS-209268;SN - PC - Kasse 06 - DE0595CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234050;2023-11-17T12:53:13.262Z;2023-06-20T17:24:19.134Z;PC - Kasse 06 - DE0596CPOS20006;CIOS-215229;CIOS-209249;CIOS-63767;CIOS-209256;DE0596CPOS20006;10.250.18.106;CIOS-209267;SN - PC - Kasse 06 - DE0596CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234051;2023-09-19T06:48:17.582Z;2023-06-20T17:24:19.182Z;PC - Kasse 06 - DE0597CPOS20006;CIOS-215229;CIOS-209249;CIOS-63766;CIOS-209257;DE0597CPOS20006;10.250.22.106;CIOS-209267;8CN3200BTH;CIOS-209262;CIOS-209274;19.09.2023;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234052;2024-01-29T14:50:28.715Z;2023-06-20T17:24:19.184Z;PC - Kasse 06 - DE0598CPOS20006;CIOS-215229;CIOS-209250;CIOS-63918;CIOS-209257;DE0598CPOS20006;10.250.19.106;CIOS-209267;8CN35002Z1;CIOS-209262;CIOS-209274;29.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234053;2023-12-08T07:44:50.558Z;2023-06-20T17:24:19.234Z;PC - Kasse 06 - DE0599CPOS20006;CIOS-215229;CIOS-209249;CIOS-63986;CIOS-209257;DE0599CPOS20006;10.250.6.106;CIOS-209267;8NC3291VZ3;CIOS-209262;CIOS-209274;07.12.2023;8;CIOS-181;CIOS-99643;CIOS-220770;Kundenladezone;
CIOS-234054;2023-06-29T10:25:40.252Z;2023-06-20T17:24:19.235Z;PC - Kasse 06 - DE0600CPOS20006;CIOS-215229;CIOS-209250;CIOS-63974;CIOS-209257;DE0600CPOS20006;10.253.192.106;CIOS-209268;SN - PC - Kasse 06 - DE0600CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234055;2023-06-29T10:25:40.290Z;2023-06-20T17:24:19.291Z;PC - Kasse 06 - DE0601CPOS20006;CIOS-215229;CIOS-209250;CIOS-63890;CIOS-209257;DE0601CPOS20006;10.250.31.106;CIOS-209268;SN - PC - Kasse 06 - DE0601CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234056;2024-01-09T15:00:28.368Z;2023-06-20T17:24:19.295Z;PC - Kasse 06 - DE0602CPOS20006;CIOS-215229;CIOS-209250;CIOS-63826;CIOS-209257;DE0602CPOS20006;10.250.41.106;CIOS-209267;8CN34609G4;CIOS-209262;CIOS-209274;08.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234057;2023-12-08T12:09:54.783Z;2023-06-20T17:24:19.344Z;PC - Kasse 06 - DE0603CPOS20006;CIOS-215229;CIOS-209250;CIOS-63816;CIOS-209257;DE0603CPOS20006;10.250.39.106;CIOS-209269;SN - PC - Kasse 06 - DE0603CPOS20006;CIOS-209262;;01.06.2021;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234058;2023-11-13T13:40:14.062Z;2023-06-20T17:24:19.346Z;PC - Kasse 06 - DE0604CPOS20006;CIOS-215229;CIOS-209249;CIOS-63763;CIOS-209257;DE0604CPOS20006;10.250.33.106;CIOS-209269;SN - PC - Kasse 06 - DE0604CPOS20006;CIOS-209262;CIOS-209274;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234059;2023-11-29T07:55:06.558Z;2023-06-20T17:24:19.400Z;PC - Kasse 06 - DE0605CPOS20006;CIOS-215229;CIOS-209250;CIOS-64011;CIOS-209257;DE0605CPOS20006;10.250.45.106;CIOS-209269;SN - PC - Kasse 06 - DE0605CPOS20006;CIOS-209262;CIOS-209274;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234060;2023-11-10T09:06:47.104Z;2023-06-20T17:24:19.403Z;PC - Kasse 06 - DE0606CPOS20006;CIOS-215229;CIOS-209250;CIOS-63878;CIOS-209257;DE0606CPOS20006;10.250.49.106;CIOS-209267;8CN3360G4Y;CIOS-209262;CIOS-209274;09.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;Ja
CIOS-234061;2023-12-21T08:29:05.346Z;2023-06-20T17:24:19.454Z;PC - Kasse 06 - DE0608CPOS20006;CIOS-215229;CIOS-209250;CIOS-63868;CIOS-209257;DE0608CPOS20006;10.250.42.106;CIOS-209267;8CN3360GDK;CIOS-209262;CIOS-209274;18.10.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234062;2023-06-29T10:25:40.412Z;2023-06-20T17:24:19.457Z;PC - Kasse 06 - DE0609CPOS20006;CIOS-215229;CIOS-209250;CIOS-63779;CIOS-209257;DE0609CPOS20006;10.250.34.106;CIOS-209269;SN - PC - Kasse 06 - DE0609CPOS20006;CIOS-209262;;;;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234063;2023-11-14T13:44:19.681Z;2023-06-20T17:24:19.505Z;PC - Kasse 06 - DE0613CPOS20006;CIOS-215229;CIOS-209250;CIOS-64012;CIOS-209257;DE0613CPOS20006;10.250.57.106;CIOS-209267;8CN3360GC4;CIOS-209262;CIOS-209274;12.10.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234064;2023-12-08T09:07:44.281Z;2023-06-20T17:24:19.507Z;PC - Kasse 06 - DE0614CPOS20006;CIOS-215229;CIOS-209249;CIOS-63900;CIOS-209257;DE0614CPOS20006;10.250.53.106;CIOS-209267;8CN3460J18;CIOS-209262;CIOS-209274;04.12.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234065;2024-02-09T15:05:17.740Z;2023-06-20T17:24:19.556Z;PC - Kasse 06 - DE0615CPOS20006;CIOS-215229;CIOS-209249;CIOS-63742;CIOS-209259;DE0615CPOS20006;10.250.50.106;CIOS-209269;SN - PC - Kasse 06 - DE0615CPOS20006;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234066;2024-01-04T15:39:19.150Z;2023-06-20T17:24:19.558Z;PC - Kasse 06 - DE0616CPOS20006;CIOS-215229;CIOS-209249;CIOS-63867;CIOS-209257;DE0616CPOS20006;10.250.75.106;CIOS-209267;8CN34609TF;CIOS-209262;CIOS-209274;02.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234067;2023-11-03T15:23:02.315Z;2023-06-20T17:24:19.606Z;PC - Kasse 06 - DE0618CPOS20006;CIOS-215229;CIOS-209250;CIOS-63804;CIOS-209257;DE0618CPOS20006;10.250.55.106;CIOS-209269;CZC15274HD;CIOS-209262;CIOS-209274;23.02.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234068;2024-01-29T10:28:32.839Z;2023-06-20T17:24:19.609Z;PC - Kasse 06 - DE0619CPOS20006;CIOS-215229;CIOS-209249;CIOS-63833;CIOS-209255;DE0619CPOS20006;10.250.62.106;CIOS-209267;8CN3410DS2;CIOS-209262;CIOS-209274;13.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;Steht in der Hauptkassenzone. Die Betriebsstellenzugehoerigkeit ist aber Drive-In, da hier die Zufuhren des Drive-In eingegeben werden.;
CIOS-234069;2023-12-08T13:36:40.749Z;2023-06-20T17:24:19.658Z;PC - Kasse 06 - DE0620CPOS20006;CIOS-215229;CIOS-209249;CIOS-63831;CIOS-209257;DE0620CPOS20006;10.250.54.106;CIOS-209267;8CN3410DF8;CIOS-209262;CIOS-209274;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234070;2024-01-25T12:01:14.462Z;2023-06-20T17:24:19.663Z;PC - Kasse 06 - DE0621CPOS20006;CIOS-215229;CIOS-209249;CIOS-63936;CIOS-209254;DE0621CPOS20006;10.250.63.106;CIOS-209267;8CN34609ZM;CIOS-209262;CIOS-209274;24.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234071;2024-01-23T11:28:14.692Z;2023-06-20T17:24:19.710Z;PC - Kasse 06 - DE0622CPOS20006;CIOS-215229;CIOS-209249;CIOS-63807;CIOS-209257;DE0622CPOS20006;10.250.59.106;CIOS-209267;8CN34609Z8;CIOS-209262;CIOS-209274;22.01.2024;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234072;2023-11-21T12:10:02.448Z;2023-06-20T17:24:19.715Z;PC - Kasse 06 - DE0623CPOS20006;CIOS-215229;CIOS-209250;CIOS-63768;CIOS-209257;DE0623CPOS20006;10.250.67.106;CIOS-209267;SN - PC - Kasse 06 - DE0623CPOS20006;CIOS-209262;CIOS-209274;20.11.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234073;2023-06-29T10:25:40.646Z;2023-06-20T17:24:19.761Z;PC - Kasse 06 - DE0624CPOS20006;CIOS-215229;CIOS-209249;CIOS-63756;CIOS-209259;DE0624CPOS20006;10.250.61.106;CIOS-209268;SN - PC - Kasse 06 - DE0624CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;RP7 (mobile Kasse) voruebergehend am KIC fuer Reservieren und Abholen installiert;
CIOS-234074;2023-09-20T06:34:04.659Z;2023-06-20T17:24:19.767Z;PC - Kasse 06 - DE0625CPOS20006;CIOS-215229;CIOS-209249;CIOS-64010;CIOS-209257;DE0625CPOS20006;10.250.65.106;CIOS-209268;SN - PC - Kasse 06 - DE0625CPOS20006;CIOS-209262;CIOS-209272;;10;CIOS-181;CIOS-99643;CIOS-220770;Die Kasse wurde am 19.09 abgebaut;
CIOS-234075;2023-12-08T10:19:12.881Z;2023-06-20T17:24:19.813Z;PC - Kasse 06 - DE0626CPOS20006;CIOS-215229;CIOS-209249;CIOS-63977;CIOS-209259;DE0626CPOS20006;10.250.69.106;CIOS-209269;SN - PC - Kasse 06 - DE0626CPOS20006;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234076;2023-11-29T15:22:15.421Z;2023-06-20T17:24:19.818Z;PC - Kasse 06 - DE0628CPOS20006;CIOS-215229;CIOS-209249;CIOS-63928;CIOS-209259;DE0628CPOS20006;10.250.78.106;CIOS-209269;SN - PC - Kasse 06 - DE0628CPOS20006;CIOS-209263;;;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234077;2023-12-08T09:39:54.620Z;2023-06-20T17:24:19.862Z;PC - Kasse 06 - DE0629CPOS20006;CIOS-215229;CIOS-209250;CIOS-63848;CIOS-209257;DE0629CPOS20006;10.250.71.106;CIOS-209267;8CN3460J1S;CIOS-209262;CIOS-209274;05.12.2023;8;CIOS-181;CIOS-99643;CIOS-220770;;
CIOS-234078;2023-06-29T10:25:40.734Z;2023-06-20T17:24:19.868Z;PC - Kasse 06 - DE0631CPOS20006;CIOS-215229;CIOS-209249;CIOS-63978;CIOS-209257;DE0631CPOS20006;10.250.73.106;CIOS-209269;SN - PC - Kasse 06 - DE0631CPOS20006;CIOS-209262;CIOS-209274;;;CIOS-181;CIOS-99643;CIOS-220770;;
