Key,Updated,Created,Name,Arbeitsplatz,Kassentyp,NL Number,Betriebsstelle,Hostname,IP-Adresse,Modell,Seriennummer,Betriebssystem,Prozessor,Installationsdatum,Lifecycle Status,1st-Level-Service-Unit,2nd-Level-Service-Unit,External-Service-Provider,Kommentar,SCO/Bargeldabwicklung
CIOS-232853,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.63.41,Kasse 41,SB-Kasse,621,Hauptkassenzone,,10.250.63.41,FCC,SN - FCC  - Kasse 41 - 10.250.63.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232854,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.66.41,Kasse 41,SB-Kasse,617,Hauptkassenzone,,10.250.66.41,FCC,SN - FCC  - Kasse 41 - 10.250.66.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232855,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.67.41,Kasse 41,SB-Kasse,623,Hauptkassenzone,,10.250.67.41,FCC,SN - FCC  - Kasse 41 - 10.250.67.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232856,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.69.41,Kasse 41,SB-Kasse,626,Hauptkassenzone,,10.250.69.41,FCC,SN - FCC  - Kasse 41 - 10.250.69.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232857,08/Aug/23 1:57 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.7.41,Kasse 41,SB-Kasse,594,Hauptkassenzone,,10.250.7.41,,SN - FCC  - Kasse 41 - 10.250.7.41,,,,Inaktiv - Pool,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,Nein
CIOS-232858,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.71.41,Kasse 41,SB-Kasse,629,Hauptkassenzone,,10.250.71.41,FCC,SN - FCC  - Kasse 41 - 10.250.71.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232859,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.74.41,Kasse 41,SB-Kasse,632,Hauptkassenzone,,10.250.74.41,FCC,SN - FCC  - Kasse 41 - 10.250.74.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232860,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.75.41,Kasse 41,SB-Kasse,616,Hauptkassenzone,,10.250.75.41,FCC,SN - FCC  - Kasse 41 - 10.250.75.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232861,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.78.41,Kasse 41,SB-Kasse,628,Hauptkassenzone,,10.250.78.41,FCC,SN - FCC  - Kasse 41 - 10.250.78.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232862,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.79.41,Kasse 41,SB-Kasse,633,Hauptkassenzone,,10.250.79.41,FCC,SN - FCC  - Kasse 41 - 10.250.79.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232863,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.8.41,Kasse 41,SB-Kasse,580,Hauptkassenzone,,10.250.8.41,FCC,SN - FCC  - Kasse 41 - 10.250.8.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232864,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.81.41,Kasse 41,SB-Kasse,634,Hauptkassenzone,,10.250.81.41,FCC,SN - FCC  - Kasse 41 - 10.250.81.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232865,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.85.41,Kasse 41,SB-Kasse,639,Hauptkassenzone,,10.250.85.41,FCC,SN - FCC  - Kasse 41 - 10.250.85.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232866,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.86.41,Kasse 41,SB-Kasse,636,Hauptkassenzone,,10.250.86.41,FCC,SN - FCC  - Kasse 41 - 10.250.86.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232867,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.87.41,Kasse 41,SB-Kasse,638,Hauptkassenzone,,10.250.87.41,FCC,SN - FCC  - Kasse 41 - 10.250.87.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232868,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.89.41,Kasse 41,SB-Kasse,637,Hauptkassenzone,,10.250.89.41,FCC,SN - FCC  - Kasse 41 - 10.250.89.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232869,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.91.41,Kasse 41,SB-Kasse,646,Hauptkassenzone,,10.250.91.41,FCC,SN - FCC  - Kasse 41 - 10.250.91.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232870,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.93.41,Kasse 41,SB-Kasse,647,Hauptkassenzone,,10.250.93.41,FCC,SN - FCC  - Kasse 41 - 10.250.93.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232871,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.94.41,Kasse 41,SB-Kasse,635,Hauptkassenzone,,10.250.94.41,FCC,SN - FCC  - Kasse 41 - 10.250.94.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232872,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.95.41,Kasse 41,SB-Kasse,648,Hauptkassenzone,,10.250.95.41,FCC,SN - FCC  - Kasse 41 - 10.250.95.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232873,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.97.41,Kasse 41,SB-Kasse,643,Hauptkassenzone,,10.250.97.41,FCC,SN - FCC  - Kasse 41 - 10.250.97.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232874,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.98.41,Kasse 41,SB-Kasse,649,Hauptkassenzone,,10.250.98.41,FCC,SN - FCC  - Kasse 41 - 10.250.98.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232875,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.250.99.41,Kasse 41,SB-Kasse,652,Hauptkassenzone,,10.250.99.41,FCC,SN - FCC  - Kasse 41 - 10.250.99.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232876,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.100.41,Kasse 41,SB-Kasse,583,Hauptkassenzone,,10.253.100.41,FCC,SN - FCC  - Kasse 41 - 10.253.100.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232877,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.104.41,Kasse 41,SB-Kasse,557,Hauptkassenzone,DE0557CPOS20041,10.253.104.41,FCC,SN - FCC  - Kasse 41 - 10.253.104.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232878,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.112.41,Kasse 41,SB-Kasse,559,Hauptkassenzone,DE0559CPOS20041,10.253.112.41,FCC,SN - FCC  - Kasse 41 - 10.253.112.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232880,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.148.41,Kasse 41,SB-Kasse,561,Reservieren und Abholen,DE0561CPOS20041,10.253.148.41,FCC,SN - FCC  - Kasse 41 - 10.253.148.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232881,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.160.41,Kasse 41,SB-Kasse,590,Hauptkassenzone,,10.253.160.41,FCC,SN - FCC  - Kasse 41 - 10.253.160.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232882,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.164.41,Kasse 41,SB-Kasse,572,Hauptkassenzone,,10.253.164.41,FCC,SN - FCC  - Kasse 41 - 10.253.164.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232884,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.174.41,Kasse 41,SB-Kasse,874,Hauptkassenzone,,10.253.174.41,FCC,SN - FCC  - Kasse 41 - 10.253.174.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232883,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.212.41,Kasse 41,SB-Kasse,547,Hauptkassenzone,DE0547CPOS20041,10.253.212.41,FCC,SN - FCC  - Kasse 41 - 10.253.212.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232885,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.228.41,Kasse 41,SB-Kasse,579,Hauptkassenzone,,10.253.228.41,FCC,SN - FCC  - Kasse 41 - 10.253.228.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232886,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.24.41,Kasse 41,SB-Kasse,568,Hauptkassenzone,,10.253.24.41,FCC,SN - FCC  - Kasse 41 - 10.253.24.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232887,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.244.41,Kasse 41,SB-Kasse,565,Hauptkassenzone,DE0565CPOS20041,10.253.244.41,FCC,SN - FCC  - Kasse 41 - 10.253.244.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232888,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.248.41,Kasse 41,SB-Kasse,591,Hauptkassenzone,,10.253.248.41,FCC,SN - FCC  - Kasse 41 - 10.253.248.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232889,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.252.41,Kasse 41,SB-Kasse,586,Hauptkassenzone,,10.253.252.41,FCC,SN - FCC  - Kasse 41 - 10.253.252.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232890,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.45.41,Kasse 41,SB-Kasse,645,Hauptkassenzone,,10.253.45.41,FCC,SN - FCC  - Kasse 41 - 10.253.45.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232891,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.75.41,Kasse 41,SB-Kasse,875,Hauptkassenzone,,10.253.75.41,FCC,SN - FCC  - Kasse 41 - 10.253.75.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232892,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.79.41,Kasse 41,SB-Kasse,879,Hauptkassenzone,,10.253.79.41,FCC,SN - FCC  - Kasse 41 - 10.253.79.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232893,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.80.41,Kasse 41,SB-Kasse,555,Hauptkassenzone,DE0555CPOS20041,10.253.80.41,FCC,SN - FCC  - Kasse 41 - 10.253.80.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232894,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.253.87.41,Kasse 41,SB-Kasse,877,Hauptkassenzone,,10.253.87.41,FCC,SN - FCC  - Kasse 41 - 10.253.87.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232895,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 41 - 10.52.4.41,Kasse 41,SB-Kasse,930,Hauptkassenzone,,10.52.4.41,FCC,SN - FCC  - Kasse 41 - 10.52.4.41,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232896,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.160.250.42,Kasse 42,SB-Kasse,491,Hauptkassenzone,DE0498CPOS20042,10.160.250.42,FCC,SN - FCC  - Kasse 42 - 10.160.250.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232897,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.100.42,Kasse 42,SB-Kasse,519,Hauptkassenzone,DE0520CPOS20042,10.250.100.42,FCC,SN - FCC  - Kasse 42 - 10.250.100.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232898,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.101.42,Kasse 42,SB-Kasse,520,Hauptkassenzone,DE0521CPOS20042,10.250.101.42,FCC,SN - FCC  - Kasse 42 - 10.250.101.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232900,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.103.42,Kasse 42,SB-Kasse,655,Hauptkassenzone,,10.250.103.42,FCC,SN - FCC  - Kasse 42 - 10.250.103.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232901,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.104.42,Kasse 42,SB-Kasse,535,Hauptkassenzone,DE0535CPOS20042,10.250.104.42,FCC,SN - FCC  - Kasse 42 - 10.250.104.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232902,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.105.42,Kasse 42,SB-Kasse,658,Hauptkassenzone,,10.250.105.42,FCC,SN - FCC  - Kasse 42 - 10.250.105.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232903,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.106.42,Kasse 42,SB-Kasse,661,Hauptkassenzone,,10.250.106.42,FCC,SN - FCC  - Kasse 42 - 10.250.106.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232904,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.107.42,Kasse 42,SB-Kasse,659,Hauptkassenzone,,10.250.107.42,FCC,SN - FCC  - Kasse 42 - 10.250.107.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232905,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.109.42,Kasse 42,SB-Kasse,866,Hauptkassenzone,,10.250.109.42,FCC,SN - FCC  - Kasse 42 - 10.250.109.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232906,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.110.42,Kasse 42,SB-Kasse,651,Hauptkassenzone,,10.250.110.42,FCC,SN - FCC  - Kasse 42 - 10.250.110.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232907,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.111.42,Kasse 42,SB-Kasse,654,Hauptkassenzone,,10.250.111.42,FCC,SN - FCC  - Kasse 42 - 10.250.111.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232908,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.114.42,Kasse 42,SB-Kasse,663,Hauptkassenzone,,10.250.114.42,FCC,SN - FCC  - Kasse 42 - 10.250.114.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232909,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.115.42,Kasse 42,SB-Kasse,664,Hauptkassenzone,,10.250.115.42,FCC,SN - FCC  - Kasse 42 - 10.250.115.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232910,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.117.42,Kasse 42,SB-Kasse,665,Hauptkassenzone,,10.250.117.42,FCC,SN - FCC  - Kasse 42 - 10.250.117.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232911,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.118.42,Kasse 42,SB-Kasse,666,Hauptkassenzone,,10.250.118.42,FCC,SN - FCC  - Kasse 42 - 10.250.118.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232912,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.119.42,Kasse 42,SB-Kasse,667,Hauptkassenzone,,10.250.119.42,FCC,SN - FCC  - Kasse 42 - 10.250.119.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232913,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.120.42,Kasse 42,SB-Kasse,553,Hauptkassenzone,DE0553CPOS20042,10.250.120.42,FCC,SN - FCC  - Kasse 42 - 10.250.120.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232914,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.121.42,Kasse 42,SB-Kasse,668,Hauptkassenzone,,10.250.121.42,FCC,SN - FCC  - Kasse 42 - 10.250.121.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232915,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.122.42,Kasse 42,SB-Kasse,669,Hauptkassenzone,,10.250.122.42,FCC,SN - FCC  - Kasse 42 - 10.250.122.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232916,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.123.42,Kasse 42,SB-Kasse,851,Hauptkassenzone,,10.250.123.42,FCC,SN - FCC  - Kasse 42 - 10.250.123.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232917,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.125.42,Kasse 42,SB-Kasse,852,Hauptkassenzone,,10.250.125.42,FCC,SN - FCC  - Kasse 42 - 10.250.125.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232918,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.126.42,Kasse 42,SB-Kasse,853,Hauptkassenzone,,10.250.126.42,FCC,SN - FCC  - Kasse 42 - 10.250.126.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232919,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.127.42,Kasse 42,SB-Kasse,854,Hauptkassenzone,,10.250.127.42,FCC,SN - FCC  - Kasse 42 - 10.250.127.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232920,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.129.42,Kasse 42,SB-Kasse,855,Hauptkassenzone,,10.250.129.42,FCC,SN - FCC  - Kasse 42 - 10.250.129.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232921,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.130.42,Kasse 42,SB-Kasse,856,Hauptkassenzone,,10.250.130.42,FCC,SN - FCC  - Kasse 42 - 10.250.130.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232922,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.131.42,Kasse 42,SB-Kasse,857,Hauptkassenzone,,10.250.131.42,FCC,SN - FCC  - Kasse 42 - 10.250.131.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232923,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.132.42,Kasse 42,SB-Kasse,574,Hauptkassenzone,,10.250.132.42,FCC,SN - FCC  - Kasse 42 - 10.250.132.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232924,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.133.42,Kasse 42,SB-Kasse,858,Hauptkassenzone,,10.250.133.42,FCC,SN - FCC  - Kasse 42 - 10.250.133.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232925,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.134.42,Kasse 42,SB-Kasse,859,Hauptkassenzone,,10.250.134.42,FCC,SN - FCC  - Kasse 42 - 10.250.134.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232926,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.135.42,Kasse 42,SB-Kasse,861,Hauptkassenzone,,10.250.135.42,FCC,SN - FCC  - Kasse 42 - 10.250.135.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232927,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.137.42,Kasse 42,SB-Kasse,862,Hauptkassenzone,,10.250.137.42,FCC,SN - FCC  - Kasse 42 - 10.250.137.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232928,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.138.42,Kasse 42,SB-Kasse,863,Hauptkassenzone,,10.250.138.42,FCC,SN - FCC  - Kasse 42 - 10.250.138.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232929,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.139.42,Kasse 42,SB-Kasse,864,Hauptkassenzone,,10.250.139.42,FCC,SN - FCC  - Kasse 42 - 10.250.139.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232930,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.140.42,Kasse 42,SB-Kasse,585,Hauptkassenzone,,10.250.140.42,FCC,SN - FCC  - Kasse 42 - 10.250.140.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232931,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.141.42,Kasse 42,SB-Kasse,865,Hauptkassenzone,,10.250.141.42,FCC,SN - FCC  - Kasse 42 - 10.250.141.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232932,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.145.42,Kasse 42,SB-Kasse,657,Hauptkassenzone,,10.250.145.42,FCC,SN - FCC  - Kasse 42 - 10.250.145.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232933,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.146.42,Kasse 42,SB-Kasse,870,Hauptkassenzone,,10.250.146.42,FCC,SN - FCC  - Kasse 42 - 10.250.146.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232934,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.147.42,Kasse 42,SB-Kasse,868,Hauptkassenzone,,10.250.147.42,FCC,SN - FCC  - Kasse 42 - 10.250.147.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232935,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.149.42,Kasse 42,SB-Kasse,871,Hauptkassenzone,,10.250.149.42,FCC,SN - FCC  - Kasse 42 - 10.250.149.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232936,22/Sep/23 6:23 AM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.152.42,Kasse 42,SB-Kasse,509,Hauptkassenzone,DE0515CPOS20042,10.250.152.42,,SN - FCC  - Kasse 42 - 10.250.152.42,,,,Inaktiv - Pool,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
CIOS-232937,20/Jun/23 5:23 PM,20/Jun/23 5:23 PM,FCC  - Kasse 42 - 10.250.155.42,Kasse 42,SB-Kasse,872,Hauptkassenzone,,10.250.155.42,FCC,SN - FCC  - Kasse 42 - 10.250.155.42,,,,Aktiv,ServiceDesk Kasse / POS,TeamPOS Support,Glory,,
